,Circle_1,Circle_2,Circle_3,Circle_4,Circle_5,Circle_6,Circle_7,Circle_8,Condition,Stimulus Color,RGB_1,RGB_2,RGB_3,RGB_4,RGB_5,RGB_6,RGB_7,RGB_8
54,0.7089878077897134,0.3810486540260003,0.436297809,0.5606218444913293,0.6011950241288533,0.48061173637098137,0.4714707775898512,0.5991699020591954,Control,Control,"(74.20810901362309, 0, 180.7918909863769)","(157.8325932233699, 0, 97.16740677663007)","(143.7440587733395, 0, 111.25594122666051)","(112.04142965471101, 0, 142.958570345289)","(101.69526884714242, 0, 153.30473115285758)","(132.44400722539973, 0, 122.55599277460026)","(134.77495171458793, 0, 120.22504828541204)","(102.21167497490518, 0, 152.78832502509482)"
55,0.46723934883096496,0.527618447,0.3928176833137667,0.6094206655388815,0.4500761443769656,0.6479212309451875,0.6544705917479418,0.40602884,Control,Control,"(135.85396604810393, 0, 119.14603395189607)","(120.45729613460927, 0, 134.54270386539073)","(154.83149075498952, 0, 100.16850924501051)","(99.59773028758521, 0, 155.40226971241478)","(140.23058318387376, 0, 114.76941681612622)","(89.78008610897719, 0, 165.2199138910228)","(88.10999910427485, 0, 166.89000089572514)","(151.46264578782962, 0, 103.53735421217038)"
56,0.3281605122553074,0.5648765042339212,0.5311588838102642,0.5735723717685867,0.5357104619333805,0.6201931355095353,0.5004554872398412,0.34704702769584395,Control,Control,"(171.3190693748966, 0, 83.68093062510339)","(110.95649142035009, 0, 144.0435085796499)","(119.55448462838262, 0, 135.44551537161738)","(108.7390451990104, 0, 146.2609548009896)","(118.39383220698798, 0, 136.60616779301202)","(96.85075044506851, 0, 158.1492495549315)","(127.38385075384049, 0, 127.61614924615951)","(166.5030079375598, 0, 88.4969920624402)"
57,0.6023118300665922,0.6754275433346726,0.4672818116698182,0.5662884767098978,0.6819301486350212,0.3810862324397488,0.4720062791231742,0.5086957892643172,Control,Control,"(101.410483333019, 0, 153.589516666981)","(82.7659764496585, 0, 172.2340235503415)","(135.84313802419635, 0, 119.15686197580364)","(110.59643843897607, 0, 144.40356156102393)","(81.10781209806959, 0, 173.8921879019304)","(157.82301072786404, 0, 97.17698927213596)","(134.63839882359056, 0, 120.36160117640942)","(125.28257373759911, 0, 129.7174262624009)"
58,0.303868466,0.6004808895960142,0.472691209,0.5733910957337589,0.5409216196367586,0.6345649711546464,0.5026078121075663,0.6063524052254482,Control,Control,"(177.51354107841752, 0, 77.48645892158248)","(101.87737315301638, 0, 153.12262684698362)","(134.46374167059975, 0, 120.53625832940025)","(108.78527058789147, 0, 146.2147294121085)","(117.06498699262657, 0, 137.93501300737344)","(93.18593235556517, 0, 161.81406764443483)","(126.83500791257059, 0, 128.16499208742943)","(100.38013666751071, 0, 154.6198633324893)"
59,0.3791679598897115,0.4205788601572948,0.7076140509093299,0.44318120214222484,0.5177281473331174,0.5565361014768548,0.5243843321351301,0.60357491,Control,Control,"(158.31217022812356, 0, 96.68782977187644)","(147.7523906598898, 0, 107.24760934011017)","(74.55841701812086, 0, 180.44158298187912)","(141.98879345373268, 0, 113.01120654626733)","(122.97932243005505, 0, 132.02067756994495)","(113.08329412340201, 0, 141.91670587659797)","(121.28199530554181, 0, 133.7180046944582)","(101.08839797624563, 0, 153.91160202375437)"
60,0.3634859800952742,0.443170823,0.37130235668708356,0.61976563,0.4919288703968697,0.4939299250052352,0.5496742618568468,0.6592748141742772,Control,Control,"(162.31107507570508, 0, 92.68892492429492)","(141.9914400506988, 0, 113.00855994930122)","(160.3178990447937, 0, 94.68210095520631)","(96.95976446853521, 0, 158.0402355314648)","(129.5581380487982, 0, 125.44186195120177)","(129.04786912366504, 0, 125.95213087633498)","(114.83306322650408, 0, 140.16693677349593)","(86.8849223855593, 0, 168.1150776144407)"
61,0.6435994683034796,0.6268577668169542,0.6016581875503211,0.38359148148486744,0.6657290191430919,0.46005401299004206,0.42969601572867144,0.5529076609446063,Control,Control,"(90.8821355826127, 0, 164.1178644173873)","(95.15126946167669, 0, 159.8487305383233)","(101.57716217466813, 0, 153.42283782533187)","(157.1841722213588, 0, 97.8158277786412)","(85.23910011851156, 0, 169.76089988148843)","(137.68622668753926, 0, 117.31377331246073)","(145.42751598918878, 0, 109.57248401081122)","(114.0085464591254, 0, 140.9914535408746)"
62,0.5434080140294315,0.5971485129325814,0.46620856544840017,0.409754068,0.6628208183281785,0.5982179877372994,0.60279267,0.3635612029089623,Control,Control,"(116.43095642249497, 0, 138.56904357750503)","(102.72712920219173, 0, 152.27287079780825)","(136.11681581065795, 0, 118.88318418934205)","(150.51271274733418, 0, 104.48728725266581)","(85.98069132631448, 0, 169.01930867368552)","(102.45441312698865, 0, 152.54558687301136)","(101.2878691810289, 0, 153.7121308189711)","(162.2918932582146, 0, 92.70810674178539)"
63,0.4710183067648055,0.667949177,0.4318569806091679,0.35817859581059974,0.5085776453949101,0.4852383450905437,0.5866820220701926,0.6507840100898094,Control,Control,"(134.8903317749746, 0, 120.1096682250254)","(84.67295986767573, 0, 170.32704013232427)","(144.87646994466218, 0, 110.12353005533781)","(163.66445806829708, 0, 91.33554193170293)","(125.31270042429792, 0, 129.68729957570207)","(131.26422200191135, 0, 123.73577799808864)","(105.39608437210089, 0, 149.6039156278991)","(89.05007742709861, 0, 165.9499225729014)"
64,0.407664558,0.4255975526925659,0.4937015296693325,0.7090194466499373,0.4599296136960841,0.5100669777303615,0.4007542859911938,0.6003687636164599,Control,Control,"(151.04553768646988, 0, 103.95446231353012)","(146.4726240633957, 0, 108.5273759366043)","(129.1061099343202, 0, 125.89389006567978)","(74.20004110426598, 0, 180.79995889573402)","(137.71794850749856, 0, 117.28205149250144)","(124.93292067875782, 0, 130.06707932124218)","(152.80765707224558, 0, 102.19234292775441)","(101.90596527780274, 0, 153.09403472219725)"
65,0.6539908228969894,0.6031186350266011,0.6313035629761666,0.3633590570689779,0.4243098420000303,0.4922069388472578,0.5659364974672774,0.6292173158936581,Control,Control,"(88.2323401612677, 0, 166.7676598387323)","(101.20474806821672, 0, 153.7952519317833)","(94.01759144107751, 0, 160.9824085589225)","(162.34344044741061, 0, 92.65655955258937)","(146.80099028999228, 0, 108.19900971000773)","(129.48723059394925, 0, 125.51276940605074)","(110.68619314584427, 0, 144.31380685415573)","(94.54958444711717, 0, 160.45041555288282)"
66,0.5240624375602175,0.6617622799276714,0.3709887663637964,0.5558021882971816,0.4031619069421761,0.6775024858850371,0.5139342559578475,0.5284356284009906,Control,Control,"(121.36407842214453, 0, 133.63592157785547)","(86.25061861844378, 0, 168.74938138155622)","(160.39786457723193, 0, 94.60213542276809)","(113.27044198421868, 0, 141.72955801578132)","(152.1937137297451, 0, 102.8062862702549)","(82.23686609931553, 0, 172.76313390068447)","(123.9467647307489, 0, 131.0532352692511)","(120.2489147577474, 0, 134.7510852422526)"
67,0.7165070428345135,0.41486879038650915,0.535457005,0.40884962946538844,0.6135255882921788,0.5371085184117228,0.42023433132755755,0.5150780344519817,Control,Control,"(72.29070407719905, 0, 182.70929592280095)","(149.20845845144018, 0, 105.79154154855983)","(118.45846366508317, 0, 136.54153633491683)","(150.74334448632592, 0, 104.25665551367405)","(98.55097498549439, 0, 156.4490250145056)","(118.03732780501069, 0, 136.96267219498932)","(147.8402455114728, 0, 107.15975448852717)","(123.65510121474466, 0, 131.34489878525534)"
68,0.3417710017778294,0.6639144740343238,0.5308307775768025,0.5168293389431571,0.494733752,0.4021333101481851,0.6149283907922705,0.43570626014460156,Control,Control,"(167.8483945466535, 0, 87.15160545334649)","(85.70180912124744, 0, 169.29819087875256)","(119.63815171791535, 0, 135.36184828208465)","(123.20851856949494, 0, 131.79148143050506)","(128.84289333496787, 0, 126.15710666503213)","(152.4560059122128, 0, 102.5439940877872)","(98.19326034797103, 0, 156.80673965202897)","(143.8949036631266, 0, 111.1050963368734)"
69,0.49284655203716726,0.39973532747608354,0.7200438236266499,0.6395083428143896,0.5780709128112638,0.500866974,0.4380194051902841,0.5956265162968112,Control,Control,"(129.32412923052237, 0, 125.67587076947765)","(153.0674914935987, 0, 101.9325085064013)","(71.38882497520429, 0, 183.61117502479573)","(91.92537258233065, 0, 163.07462741766935)","(107.59191723312775, 0, 147.40808276687227)","(127.27892151798234, 0, 127.72107848201766)","(143.30505167647755, 0, 111.69494832352244)","(103.11523834431316, 0, 151.88476165568684)"
70,0.49517492195011026,0.4474239629885334,0.4538690574019853,0.6361936485958907,0.524122301,0.38940338,0.7049282745036782,0.5879808466008305,Control,Control,"(128.73039490272188, 0, 126.26960509727812)","(140.90688943792398, 0, 114.093110562076)","(139.26339036249377, 0, 115.73660963750625)","(92.77061960804788, 0, 162.22938039195213)","(121.34881336683824, 0, 133.65118663316176)","(155.7021381700049, 0, 99.29786182999511)","(75.24329000156204, 0, 179.75670999843794)","(105.06488411678822, 0, 149.93511588321178)"
71,0.5477479679649733,0.44297112657662585,0.5409756488578226,0.466682279,0.6568881104402202,0.5944065479269371,0.5898580886188596,0.32178310953972616,Control,Control,"(115.32426816893181, 0, 139.6757318310682)","(142.0423627229604, 0, 112.9576372770396)","(117.05120954125525, 0, 137.94879045874475)","(135.99601892373116, 0, 119.00398107626884)","(87.49353183774384, 0, 167.50646816225617)","(103.42633027863103, 0, 151.57366972136896)","(104.5861874021908, 0, 150.4138125978092)","(172.94530706736984, 0, 82.05469293263018)"
72,0.5628012192258615,0.6250669706149351,0.5048375348578165,0.35579352532982733,0.6439762722504032,0.36971787626259534,0.4956300665438528,0.4457316921612538,Control,Control,"(111.48568909740533, 0, 143.51431090259467)","(95.60792249319155, 0, 159.39207750680845)","(126.2664286112568, 0, 128.7335713887432)","(164.27265104089403, 0, 90.72734895910597)","(90.78605057614718, 0, 164.21394942385282)","(160.7219415530382, 0, 94.27805844696181)","(128.61433303131753, 0, 126.38566696868246)","(141.3384184988803, 0, 113.66158150111971)"
73,0.6250822076988405,0.5704388802982421,0.5890130691110066,0.4674579558109944,0.3215635872961525,0.6023533383944666,0.6552110150500571,0.5277634510741729,Control,Control,"(95.60403703679567, 0, 159.3959629632043)","(109.53808552394827, 0, 145.46191447605173)","(104.80166737669332, 0, 150.19833262330667)","(135.79822126819644, 0, 119.20177873180357)","(173.00128523948112, 0, 81.99871476051888)","(101.39989870941102, 0, 153.60010129058898)","(87.92119116223544, 0, 167.07880883776454)","(120.42031997608592, 0, 134.57968002391408)"
74,0.4543330643020266,0.534663953,0.5756471898244269,0.6165022137699686,0.4593125810953057,0.5174268415595992,0.7124445312307314,0.3682497298223333,Control,Control,"(139.14506860298323, 0, 115.85493139701678)","(118.66069194086714, 0, 136.33930805913286)","(108.20996659477115, 0, 146.79003340522885)","(97.791935488658, 0, 157.208064511342)","(137.87529182069704, 0, 117.12470817930296)","(123.05615540230221, 0, 131.9438445976978)","(73.3266445361635, 0, 181.6733554638365)","(161.09631889530502, 0, 93.90368110469498)"
75,0.5782560705193734,0.4405812970429414,0.6385323203243739,0.5942251486856645,0.43306513663308593,0.6176108116921453,0.3356952106593625,0.5143523054763436,Control,Control,"(107.54470201755977, 0, 147.45529798244021)","(142.65176925404992, 0, 112.34823074595006)","(92.17425831728465, 0, 162.82574168271535)","(103.47258708515557, 0, 151.52741291484443)","(144.56839015856306, 0, 110.43160984143691)","(97.50924301850296, 0, 157.49075698149704)","(169.39772128186257, 0, 85.60227871813743)","(123.84016210353239, 0, 131.15983789646762)"
76,0.5669408353698483,0.38455340355598633,0.5321408970574819,0.47361914977593716,0.44731529563855166,0.6808128,0.35431276635449704,0.5660555203486253,Control,Control,"(110.43008698068869, 0, 144.56991301931131)","(156.9388820932235, 0, 98.06111790677652)","(119.30407125034212, 0, 135.6959287496579)","(134.227116807136, 0, 120.77288319286397)","(140.93459961216934, 0, 114.06540038783068)","(81.39273594127273, 0, 173.60726405872725)","(164.65024457960325, 0, 90.34975542039675)","(110.65584231110056, 0, 144.34415768889946)"
77,0.3582286326838515,0.5545574778024912,0.4417322970109161,0.5747433923674076,0.5971216270180872,0.5056036743998258,0.6527770580912038,0.6810999139088422,Control,Control,"(163.65169866561786, 0, 91.34830133438214)","(113.58784316036474, 0, 141.41215683963526)","(142.3582642622164, 0, 112.6417357377836)","(108.44043494631107, 0, 146.55956505368894)","(102.73398511038775, 0, 152.26601488961225)","(126.07106302804442, 0, 128.92893697195558)","(88.54185018674303, 0, 166.45814981325697)","(81.31952195324524, 0, 173.68047804675476)"
78,0.4462425971831362,0.41413658150202304,0.5121494399382652,0.5366773522600714,0.4622191147774999,0.5088839825810683,0.604868905,0.7495992922792742,Control,Control,"(141.20813771830026, 0, 113.79186228169974)","(149.39517171698412, 0, 105.60482828301588)","(124.40189281574237, 0, 130.59810718425763)","(118.14727517368179, 0, 136.8527248263182)","(137.13412573173753, 0, 117.86587426826247)","(125.2345844418276, 0, 129.7654155581724)","(100.75842933839724, 0, 154.24157066160276)","(63.852180468785065, 0, 191.14781953121494)"
79,0.5528313595773459,0.40076523641520045,0.6115317811147571,0.4902132797677567,0.6558190341034184,0.6191262336552225,0.4749232878129002,0.3589321865938896,Control,Control,"(114.0280033077768, 0, 140.9719966922232)","(152.80486471412388, 0, 102.19513528587612)","(99.05939581573693, 0, 155.94060418426307)","(129.99561365922202, 0, 125.00438634077796)","(87.76614630362832, 0, 167.23385369637168)","(97.12281041791827, 0, 157.87718958208174)","(133.89456160771047, 0, 121.10543839228956)","(163.47229241855814, 0, 91.52770758144185)"
80,0.5183726849992918,0.4459103115380352,0.3685327736769664,0.6635165966035705,0.5907294321203781,0.5635398094430338,0.35202988456238327,0.49157474865421247,Control,Control,"(122.8149653251806, 0, 132.1850346748194)","(141.29287055780102, 0, 113.70712944219898)","(161.0241427123736, 0, 93.97585728762644)","(85.80326786608951, 0, 169.1967321339105)","(104.36399480930359, 0, 150.6360051906964)","(111.29734859202637, 0, 143.70265140797363)","(165.23237943659225, 0, 89.76762056340773)","(129.64843909317582, 0, 125.35156090682418)"
81,0.6333465732821515,0.5898182902100711,0.5266278824145204,0.5104512186075361,0.46303954017621074,0.34441194828818633,0.6197460977466401,0.6724837495846727,Control,Control,"(93.49662381305137, 0, 161.50337618694863)","(104.59633599643186, 0, 150.40366400356814)","(120.70988998429729, 0, 134.2901100157027)","(124.83493925507831, 0, 130.1650607449217)","(136.92491725506625, 0, 118.07508274493374)","(167.17495318651248, 0, 87.82504681348752)","(96.96474507460677, 0, 158.03525492539325)","(83.51664385590846, 0, 171.48335614409154)"
82,0.5551320635786686,0.5243263204679376,0.44205750871360106,0.7005890325295586,0.5610284840658933,0.3340747922816341,0.5526415363238781,0.5726534280578204,Control,Control,"(113.4413237874395, 0, 141.5586762125605)","(121.29678828067591, 0, 133.7032117193241)","(142.27533527803172, 0, 112.72466472196827)","(76.34979670496256, 0, 178.65020329503744)","(111.93773656319719, 0, 143.0622634368028)","(169.8109279681833, 0, 85.18907203181669)","(114.07640823741107, 0, 140.92359176258893)","(108.9733758452558, 0, 146.02662415474418)"
83,0.5652390385256469,0.6490525265147146,0.45658035550443404,0.4087703756232856,0.5239309080327867,0.3447344090813784,0.6211974250286613,0.5896524035109808,Control,Control,"(110.86404517596003, 0, 144.13595482403997)","(89.49160573874778, 0, 165.50839426125222)","(138.5720093463693, 0, 116.42799065363069)","(150.76355421606215, 0, 104.23644578393782)","(121.39761845163937, 0, 133.60238154836063)","(167.0927256842485, 0, 87.9072743157515)","(96.59465661769137, 0, 158.40534338230862)","(104.6386371046999, 0, 150.36136289530012)"
84,0.27944570057419393,0.4507553765445304,0.5651425521473327,0.5827698853178682,0.43724953872415967,0.5394989636443338,0.6127764514713676,0.5339317862067301,Control,Control,"(183.74134635358055, 0, 71.25865364641945)","(140.05737898114472, 0, 114.94262101885525)","(110.88864920243017, 0, 144.11135079756983)","(106.39367924394361, 0, 148.6063207560564)","(143.50136762533927, 0, 111.49863237466072)","(117.42776427069488, 0, 137.57223572930513)","(98.74200487480125, 0, 156.25799512519873)","(118.84739451728383, 0, 136.15260548271618)"
